1,0,0,1e-06
2,0,0,5e-07
3,0,3.33333e-07,0
4,0,0,2.5e-07
5,2e-07,2e-07,0
6,0,0,1.66667e-07
7,1.42857e-07,1.42857e-07,1.42857e-07
8,1.25e-07,1.25e-07,1.25e-07
9,1.11111e-07,1.11111e-07,1.11111e-07
10,1e-07,1e-07,0
11,0,9.09091e-08,9.09091e-08
12,8.33333e-08,8.33333e-08,0
13,7.69231e-08,7.69231e-08,7.69231e-08
14,7.14286e-08,7.14286e-08,7.14286e-08
15,6.66667e-08,6.66667e-08,6.66667e-08
16,6.25e-08,6.25e-08,6.25e-08
17,5.88235e-08,5.88235e-08,5.88235e-08
18,5.55556e-08,5.55556e-08,5.55556e-08
19,1.05263e-07,1.05263e-07,5.26316e-08
20,5e-08,1e-07,5e-08
21,9.52381e-08,9.52381e-08,4.7619e-08
22,4.54545e-08,4.54545e-08,4.54545e-08
23,8.69565e-08,8.69565e-08,4.34783e-08
24,8.33333e-08,8.33333e-08,4.16667e-08
25,4e-08,8e-08,4e-08
26,3.84615e-08,7.69231e-08,3.84615e-08
27,7.40741e-08,7.40741e-08,3.7037e-08
28,7.14286e-08,7.14286e-08,3.57143e-08
29,6.89655e-08,6.89655e-08,3.44828e-08
30,6.66667e-08,1e-07,6.66667e-08
31,6.45161e-08,6.45161e-08,6.45161e-08
32,9.375e-08,6.25e-08,3.125e-08
33,9.09091e-08,9.09091e-08,3.0303e-08
34,5.88235e-08,8.82353e-08,2.94118e-08
35,8.57143e-08,8.57143e-08,5.71429e-08
36,8.33333e-08,8.33333e-08,5.55556e-08
37,8.10811e-08,8.10811e-08,5.40541e-08
38,7.89474e-08,7.89474e-08,5.26316e-08
39,7.69231e-08,7.69231e-08,5.12821e-08
40,7.5e-08,1e-07,5e-08
41,7.31707e-08,9.7561e-08,4.87805e-08
42,9.52381e-08,7.14286e-08,4.7619e-08
43,6.97674e-08,9.30233e-08,4.65116e-08
44,9.09091e-08,9.09091e-08,4.54545e-08
45,1.11111e-07,3.33333e-07,4.44444e-08
46,8.69565e-08,8.69565e-08,4.34783e-08
47,8.51064e-08,8.51064e-08,6.38298e-08
48,8.33333e-08,8.33333e-08,4.16667e-08
49,1.02041e-07,8.16327e-08,4.08163e-08
50,8e-08,1e-07,4e-08
51,9.80392e-08,9.80392e-08,3.92157e-08
52,9.61538e-08,7.69231e-08,3.84615e-08
53,9.43396e-08,9.43396e-08,3.77358e-08
54,9.25926e-08,9.25926e-08,3.7037e-08
55,9.09091e-08,9.09091e-08,5.45455e-08
56,8.92857e-08,7.14286e-08,3.57143e-08
57,1.05263e-07,8.77193e-08,3.50877e-08
58,8.62069e-08,8.62069e-08,3.44828e-08
59,1.01695e-07,1.01695e-07,3.38983e-08
60,1e-07,1.16667e-07,5e-08
61,9.83607e-08,1.14754e-07,4.91803e-08
62,9.67742e-08,1.12903e-07,4.83871e-08
63,9.52381e-08,1.26984e-07,4.7619e-08
64,1.09375e-07,1.09375e-07,3.125e-08
65,1.07692e-07,1.23077e-07,4.61538e-08
66,1.06061e-07,1.21212e-07,4.54545e-08
67,1.04478e-07,1.19403e-07,4.47761e-08
68,1.17647e-07,1.32353e-07,4.41176e-08
69,1.30435e-07,1.15942e-07,5.7971e-08
70,1.28571e-07,8.57143e-08,4.28571e-08
71,1.12676e-07,9.85915e-08,4.22535e-08
72,1.25e-07,8.33333e-08,5.55556e-08
73,1.50685e-07,9.58904e-08,4.10959e-08
74,1.21622e-07,9.45946e-08,4.05405e-08
75,1.2e-07,1.06667e-07,4e-08
76,1.18421e-07,9.21053e-08,3.94737e-08
77,1.16883e-07,9.09091e-08,3.8961e-08
78,1.15385e-07,8.97436e-08,3.84615e-08
79,1.26582e-07,8.86076e-08,3.79747e-08
80,1.25e-07,8.75e-08,3.75e-08
81,1.11111e-07,1.11111e-07,3.7037e-08
82,1.46341e-07,9.7561e-08,6.09756e-08
83,1.3253e-07,9.63855e-08,4.81928e-08
84,1.30952e-07,8.33333e-08,3.57143e-08
85,1.29412e-07,9.41176e-08,4.70588e-08
86,1.27907e-07,9.30233e-08,5.81395e-08
87,1.49425e-07,9.1954e-08,5.74713e-08
88,1.36364e-07,9.09091e-08,4.54545e-08
89,1.46067e-07,1.01124e-07,3.37079e-08
90,1.55556e-07,1e-07,3.33333e-08
91,1.53846e-07,9.89011e-08,3.2967e-08
92,1.30435e-07,8.69565e-08,5.43478e-08
93,1.50538e-07,9.67742e-08,1.82796e-07
94,1.48936e-07,9.57447e-08,4.25532e-08
95,1.57895e-07,1.05263e-07,3.15789e-08
96,1.45833e-07,2.08333e-07,4.16667e-08
97,1.34021e-07,9.27835e-08,4.12371e-08
98,1.42857e-07,1.02041e-07,4.08163e-08
99,1.51515e-07,1.0101e-07,4.0404e-08
100,1.5e-07,9e-08,3e-08
101,1.48515e-07,8.91089e-08,2.9703e-08
102,1.47059e-07,9.80392e-08,3.92157e-08
103,1.45631e-07,1.06796e-07,2.91262e-08
104,1.53846e-07,9.61538e-08,3.84615e-08
105,1.61905e-07,1.04762e-07,3.80952e-08
106,1.60377e-07,9.43396e-08,3.77358e-08
107,1.58879e-07,9.34579e-08,3.73832e-08
108,1.57407e-07,9.25926e-08,3.7037e-08
109,1.55963e-07,1.00917e-07,2.75229e-08
110,1.54545e-07,1e-07,3.63636e-08
111,1.53153e-07,1.08108e-07,2.7027e-08
112,1.69643e-07,9.82143e-08,3.57143e-08
113,1.59292e-07,9.73451e-08,3.53982e-08
114,1.75439e-07,1.05263e-07,3.50877e-08
115,1.73913e-07,1.04348e-07,3.47826e-08
116,1.72414e-07,1.03448e-07,3.44828e-08
117,1.7094e-07,1.02564e-07,4.2735e-08
118,1.52542e-07,1.01695e-07,3.38983e-08
119,1.76471e-07,1.09244e-07,3.36134e-08
120,1.75e-07,1.16667e-07,3.33333e-08
121,2.56198e-07,1.23967e-07,4.95868e-08
122,1.88525e-07,1.39344e-07,4.09836e-08
123,1.78862e-07,1.30081e-07,3.25203e-08
124,1.85484e-07,1.37097e-07,3.22581e-08
125,1.92e-07,1.12e-07,4e-08
126,1.74603e-07,1.11111e-07,3.1746e-08
127,1.81102e-07,1.1811e-07,4.72441e-08
128,1.875e-07,1.01562e-07,3.90625e-08
129,1.93798e-07,1.08527e-07,3.10078e-08
130,1.92308e-07,1e-07,3.84615e-08
131,1.98473e-07,9.92366e-08,3.81679e-08
132,2.04545e-07,9.84848e-08,3.78788e-08
133,2.10526e-07,1.05263e-07,3.7594e-08
134,2.01493e-07,1.1194e-07,3.73134e-08
135,1.85185e-07,9.62963e-08,3.7037e-08
136,1.98529e-07,9.55882e-08,4.41176e-08
137,1.89781e-07,9.48905e-08,4.37956e-08
138,1.95652e-07,1.01449e-07,3.62319e-08
139,2.01439e-07,1.00719e-07,4.31655e-08
140,2.07143e-07,1e-07,4.28571e-08
141,2.05674e-07,9.92908e-08,4.25532e-08
142,2.04225e-07,9.85915e-08,4.22535e-08
143,2.65734e-07,9.79021e-08,3.4965e-08
144,2.01389e-07,9.72222e-08,4.16667e-08
145,2.13793e-07,1.03448e-07,3.44828e-08
146,2.12329e-07,1.0274e-07,3.42466e-08
147,2.04082e-07,1.02041e-07,4.08163e-08
148,1.95946e-07,1.14865e-07,4.05405e-08
149,2.14765e-07,1.14094e-07,4.02685e-08
150,2.13333e-07,1.13333e-07,4e-08
151,2.11921e-07,1.0596e-07,3.97351e-08
152,2.10526e-07,1.05263e-07,3.28947e-08
153,2.28758e-07,1.11111e-07,3.92157e-08
154,2.72727e-07,9.74026e-08,3.8961e-08
155,2.25806e-07,1.03226e-07,3.87097e-08
156,2.30769e-07,1.02564e-07,3.84615e-08
157,2.16561e-07,1.01911e-07,3.82166e-08
158,2.34177e-07,1.01266e-07,4.43038e-08
159,2.38994e-07,1.00629e-07,4.40252e-08
160,2.1875e-07,1.0625e-07,3.75e-08
161,2.6087e-07,9.93789e-08,4.34783e-08
162,2.09877e-07,1.04938e-07,3.7037e-08
163,2.20859e-07,9.81595e-08,3.68098e-08
164,2.37805e-07,1.03659e-07,3.65854e-08
165,2.30303e-07,9.69697e-08,4.24242e-08
166,2.10843e-07,9.63855e-08,3.61446e-08
167,2.39521e-07,1.01796e-07,3.59281e-08
168,2.38095e-07,1.0119e-07,4.16667e-08
169,2.36686e-07,1.06509e-07,3.5503e-08
170,2.35294e-07,1.76471e-07,4.11765e-08
171,2.39766e-07,1.52047e-07,4.09357e-08
172,2.5e-07,1.45349e-07,4.06977e-08
173,2.36994e-07,1.38728e-07,4.04624e-08
174,2.58621e-07,1.03448e-07,4.02299e-08
175,2.68571e-07,1.02857e-07,4e-08
176,2.5e-07,1.42045e-07,3.97727e-08
177,2.54237e-07,1.01695e-07,4.51977e-08
178,2.41573e-07,1.40449e-07,5.05618e-08
179,2.6257e-07,1.00559e-07,4.46927e-08
180,2.55556e-07,1e-07,3.88889e-08
181,2.70718e-07,1.04972e-07,3.8674e-08
182,2.69231e-07,1.04396e-07,4.3956e-08
183,2.45902e-07,1.03825e-07,3.82514e-08
184,2.55435e-07,1.03261e-07,3.80435e-08
185,2.48649e-07,1.02703e-07,4.32432e-08
186,2.90323e-07,1.77419e-07,4.83871e-08
187,2.72727e-07,1.06952e-07,4.81283e-08
188,2.76596e-07,1.17021e-07,4.25532e-08
189,3.01587e-07,1.0582e-07,4.2328e-08
190,2.73684e-07,1.05263e-07,4.73684e-08
191,2.82723e-07,1.04712e-07,4.18848e-08
192,2.60417e-07,1.09375e-07,4.16667e-08
193,2.84974e-07,1.08808e-07,4.66321e-08
194,2.73196e-07,1.08247e-07,4.63918e-08
195,2.5641e-07,1.4359e-07,4.61538e-08
196,2.95918e-07,1.07143e-07,4.59184e-08
197,2.79188e-07,1.06599e-07,4.56853e-08
198,2.92929e-07,1.06061e-07,3.0303e-08
199,2.66332e-07,1.00503e-07,4.0201e-08
200,2.75e-07,1.05e-07,4.5e-08
201,2.78607e-07,1.04478e-07,4.47761e-08
202,2.77228e-07,1.08911e-07,3.46535e-08
203,2.75862e-07,1.03448e-07,4.92611e-08
204,2.94118e-07,1.02941e-07,2.94118e-08
205,2.92683e-07,1.07317e-07,4.87805e-08
206,2.96117e-07,1.16505e-07,4.85437e-08
207,2.94686e-07,1.20773e-07,3.38164e-08
208,3.17308e-07,1.25e-07,3.36538e-08
209,3.54067e-07,1.10048e-07,3.82775e-08
210,3.2381e-07,1.09524e-07,3.33333e-08
211,3.03318e-07,1.23223e-07,3.79147e-08
212,3.53774e-07,1.08491e-07,3.77358e-08
213,3.14554e-07,1.03286e-07,3.75587e-08
214,2.99065e-07,1.02804e-07,5.14019e-08
215,3.06977e-07,1.02326e-07,3.72093e-08
216,3.10185e-07,1.43519e-07,4.16667e-08
217,3.17972e-07,1.05991e-07,3.22581e-08
218,3.11927e-07,1.05505e-07,3.21101e-08
219,3.0137e-07,1.00457e-07,3.19635e-08
220,2.95455e-07,1.04545e-07,3.18182e-08
221,3.07692e-07,1.04072e-07,3.16742e-08
222,3.10811e-07,1.03604e-07,3.6036e-08
223,3.04933e-07,1.07623e-07,3.13901e-08
224,3.08036e-07,1.07143e-07,3.125e-08
225,3.15556e-07,1.02222e-07,3.11111e-08
226,3.27434e-07,1.06195e-07,3.53982e-08
227,3.17181e-07,1.36564e-07,3.52423e-08
228,3.02632e-07,1.05263e-07,3.07018e-08
229,3.23144e-07,1.0917e-07,3.49345e-08
230,3.04348e-07,1.08696e-07,3.04348e-08
231,3.24675e-07,1.03896e-07,3.4632e-08
232,3.27586e-07,1.07759e-07,3.44828e-08
233,3.43348e-07,1.07296e-07,3.00429e-08
234,3.80342e-07,1.11111e-07,3.84615e-08
235,3.19149e-07,1.10638e-07,3.40426e-08
236,3.34746e-07,1.10169e-07,3.38983e-08
237,3.62869e-07,1.05485e-07,3.79747e-08
238,3.31933e-07,1.05042e-07,3.36134e-08
239,3.22176e-07,1.04603e-07,3.34728e-08
240,3.375e-07,1.08333e-07,3.33333e-08
241,3.23651e-07,1.07884e-07,3.3195e-08
242,3.5124e-07,1.07438e-07,3.71901e-08
243,3.16872e-07,1.06996e-07,3.29218e-08
244,3.40164e-07,1.06557e-07,3.27869e-08
245,3.71429e-07,1.5102e-07,3.26531e-08
246,3.37398e-07,1.05691e-07,3.25203e-08
247,3.48178e-07,1.05263e-07,3.23887e-08
248,3.34677e-07,1.04839e-07,3.62903e-08
249,3.33333e-07,1.04418e-07,3.21285e-08
250,3.6e-07,1.16e-07,3.6e-08
251,3.30677e-07,1.03586e-07,3.18725e-08
252,3.37302e-07,1.26984e-07,3.96825e-08
253,3.32016e-07,1.26482e-07,3.16206e-08
254,3.46457e-07,1.25984e-07,3.54331e-08
255,3.56863e-07,1.21569e-07,3.52941e-08
256,3.32031e-07,1.21094e-07,3.51562e-08
257,3.42412e-07,1.08949e-07,3.50195e-08
258,4.18605e-07,1.08527e-07,3.48837e-08
259,3.4749e-07,1.31274e-07,3.4749e-08
260,3.42308e-07,1.07692e-07,3.46154e-08
261,3.67816e-07,1.0728e-07,3.44828e-08
262,3.54962e-07,1.0687e-07,3.43511e-08
263,3.57414e-07,1.06464e-07,3.42205e-08
264,3.90152e-07,1.36364e-07,3.40909e-08
265,3.69811e-07,1.24528e-07,3.39623e-08
266,3.68421e-07,1.31579e-07,3.7594e-08
267,3.78277e-07,1.31086e-07,3.74532e-08
268,4.14179e-07,1.15672e-07,4.10448e-08
269,3.94052e-07,1.07807e-07,3.71747e-08
270,3.85185e-07,1.11111e-07,3.33333e-08
271,3.83764e-07,1.07011e-07,3.32103e-08
272,4.00735e-07,1.10294e-07,3.67647e-08
273,3.69963e-07,1.06227e-07,3.2967e-08
274,3.75912e-07,1.09489e-07,3.28467e-08
275,3.45455e-07,1.09091e-07,3.63636e-08
276,3.73188e-07,1.08696e-07,3.62319e-08
277,3.75451e-07,1.08303e-07,3.61011e-08
278,3.66906e-07,1.11511e-07,3.59712e-08
279,3.90681e-07,1.07527e-07,3.58423e-08
280,3.78571e-07,1.10714e-07,3.57143e-08
281,3.70107e-07,1.06762e-07,3.91459e-08
282,4.50355e-07,1.13475e-07,3.90071e-08
283,3.99293e-07,1.06007e-07,3.18021e-08
284,3.73239e-07,1.05634e-07,3.52113e-08
285,4.21053e-07,1.08772e-07,3.50877e-08
286,3.95105e-07,1.08392e-07,6.99301e-08
287,3.93728e-07,1.11498e-07,3.48432e-08
288,3.88889e-07,1.07639e-07,3.81944e-08
289,3.84083e-07,1.07266e-07,3.46021e-08
290,3.7931e-07,1.06897e-07,3.44828e-08
291,3.98625e-07,1.16838e-07,3.43643e-08
292,3.9726e-07,1.16438e-07,3.76712e-08
293,3.99317e-07,1.16041e-07,3.75427e-08
294,4.72789e-07,1.19048e-07,4.08163e-08
295,3.9661e-07,1.08475e-07,4.0678e-08
296,4.15541e-07,1.11486e-07,3.71622e-08
297,4.07407e-07,1.11111e-07,3.367e-08
298,4.22819e-07,1.1745e-07,3.69128e-08
299,3.94649e-07,1.13712e-07,3.67893e-08
300,4.03333e-07,1.13333e-07,3.33333e-08
301,3.98671e-07,1.19601e-07,3.65449e-08
302,4.53642e-07,1.12583e-07,4.30464e-08
303,3.9934e-07,1.15512e-07,4.29043e-08
304,4.14474e-07,1.15132e-07,4.27632e-08
305,4.19672e-07,1.5082e-07,3.93443e-08
306,4.24837e-07,1.11111e-07,3.59477e-08
307,4.10423e-07,1.17264e-07,4.23453e-08
308,4.25325e-07,1.13636e-07,3.8961e-08
309,4.91909e-07,1.10032e-07,4.20712e-08
310,4.06452e-07,1.09677e-07,3.87097e-08
311,4.11576e-07,1.1254e-07,3.85852e-08
312,4.51923e-07,1.34615e-07,3.84615e-08
313,4.56869e-07,1.15016e-07,3.83387e-08
314,4.36306e-07,1.11465e-07,3.82166e-08
315,4.38095e-07,1.55556e-07,4.44444e-08
316,5.85443e-07,1.23418e-07,4.11392e-08
317,4.29022e-07,1.13565e-07,4.10095e-08
318,4.18239e-07,1.13208e-07,3.77358e-08
319,4.98433e-07,1.19122e-07,5.01567e-08
320,4.125e-07,1.125e-07,3.75e-08
321,4.79751e-07,1.30841e-07,4.04984e-08
322,4.68944e-07,1.11801e-07,4.03727e-08
323,4.79876e-07,1.14551e-07,4.02477e-08
324,4.84568e-07,1.32716e-07,4.01235e-08
325,4.4e-07,1.32308e-07,4.61538e-08
326,4.32515e-07,1.41104e-07,4.29448e-08
327,4.37309e-07,1.2844e-07,3.66972e-08
328,4.5122e-07,1.31098e-07,3.96341e-08
329,4.68085e-07,1.15502e-07,3.95137e-08
330,4.33333e-07,1.12121e-07,3.93939e-08
331,4.56193e-07,1.08761e-07,3.92749e-08
332,4.48795e-07,1.08434e-07,4.21687e-08
333,4.74474e-07,1.29129e-07,3.9039e-08
334,4.82036e-07,1.13772e-07,3.89222e-08
335,5.07463e-07,1.16418e-07,4.1791e-08
336,4.375e-07,1.36905e-07,4.7619e-08
337,4.56973e-07,1.24629e-07,4.45104e-08
338,4.64497e-07,1.15385e-07,4.14201e-08
339,4.33628e-07,1.12094e-07,3.83481e-08
340,4.76471e-07,1.11765e-07,4.11765e-08
341,4.83871e-07,1.1437e-07,4.39883e-08
342,4.59064e-07,1.16959e-07,4.09357e-08
343,4.69388e-07,1.16618e-07,4.08163e-08
344,5.26163e-07,1.25e-07,4.06977e-08
345,4.6087e-07,1.10145e-07,3.76812e-08
346,4.68208e-07,1.12717e-07,4.04624e-08
347,5.36023e-07,1.23919e-07,4.61095e-08
348,4.56897e-07,1.09195e-07,4.02299e-08
349,4.49857e-07,1.7192e-07,4.29799e-08
350,4.4e-07,1.11429e-07,4e-08
351,4.5584e-07,1.11111e-07,3.9886e-08
352,4.82955e-07,1.13636e-07,4.26136e-08
353,4.87252e-07,1.07649e-07,3.96601e-08
354,4.63277e-07,1.10169e-07,3.67232e-08
355,4.98592e-07,1.15493e-07,4.22535e-08
356,4.69101e-07,1.15169e-07,4.21348e-08
357,4.70588e-07,1.12045e-07,3.92157e-08
358,5.2514e-07,1.17318e-07,3.91061e-08
359,4.51253e-07,1.14206e-07,3.89972e-08
360,4.77778e-07,1.13889e-07,4.16667e-08
361,4.65374e-07,1.08033e-07,3.87812e-08
362,4.83425e-07,1.16022e-07,4.14365e-08
363,4.79339e-07,1.57025e-07,4.95868e-08
364,4.86264e-07,1.12637e-07,4.3956e-08
365,5.0411e-07,1.12329e-07,4.38356e-08
366,5.05464e-07,1.0929e-07,4.09836e-08
367,4.82289e-07,1.11717e-07,4.35967e-08
368,4.80978e-07,1.08696e-07,4.34783e-08
369,4.87805e-07,1.19241e-07,4.33604e-08
370,4.86486e-07,1.35135e-07,3.78378e-08
371,5.44474e-07,1.15903e-07,4.58221e-08
372,5e-07,1.10215e-07,4.56989e-08
373,4.90617e-07,1.0992e-07,4.28954e-08
374,5.45455e-07,1.17647e-07,4.27807e-08
375,4.98667e-07,1.14667e-07,4.8e-08
376,5.31915e-07,1.38298e-07,4.25532e-08
377,5.01326e-07,1.35279e-07,4.24403e-08
378,4.89418e-07,1.2963e-07,4.2328e-08
379,5.25066e-07,1.13456e-07,4.22164e-08
380,4.86842e-07,1.07895e-07,3.94737e-08
381,5.80052e-07,1.20735e-07,4.46194e-08
382,5.13089e-07,1.09948e-07,4.18848e-08
383,5.19582e-07,1.09661e-07,4.43864e-08
384,5.44271e-07,1.48438e-07,5.20833e-08
385,5.81818e-07,1.11688e-07,3.8961e-08
386,5.15544e-07,1.11399e-07,4.40415e-08
387,5.09044e-07,1.29199e-07,4.13437e-08
388,5.23196e-07,1.13402e-07,4.12371e-08
389,5.01285e-07,1.13111e-07,4.37018e-08
390,5.23077e-07,1.12821e-07,3.33333e-08
391,5.31969e-07,1.12532e-07,4.34783e-08
392,5.68878e-07,1.14796e-07,3.31633e-08
393,5.36896e-07,1.11959e-07,3.81679e-08
394,5.17766e-07,1.14213e-07,4.06091e-08
395,5.31646e-07,1.11392e-07,4.3038e-08
396,5.17677e-07,1.13636e-07,3.53535e-08
397,5.61713e-07,1.20907e-07,4.53401e-08
398,5.62814e-07,1.1809e-07,4.27136e-08
399,5.41353e-07,1.30326e-07,3.25815e-08
400,5.5e-07,1.15e-07,4.25e-08
401,5.18703e-07,1.14713e-07,4.48878e-08
402,5.32338e-07,1.19403e-07,4.72637e-08
403,5.60794e-07,1.19107e-07,3.22581e-08
404,5.4703e-07,1.13861e-07,4.45545e-08
405,5.45679e-07,1.16049e-07,5.67901e-08
406,5.27094e-07,1.15764e-07,4.6798e-08
407,6.11794e-07,1.17936e-07,3.1941e-08
408,5.56373e-07,1.15196e-07,3.43137e-08
409,6.06357e-07,1.17359e-07,3.17848e-08
410,6.12195e-07,1.19512e-07,3.41463e-08
411,5.3528e-07,1.19221e-07,3.64964e-08
412,5.58252e-07,1.14078e-07,3.64078e-08
413,5.59322e-07,1.18644e-07,3.38983e-08
414,5.60386e-07,1.18357e-07,3.62319e-08
415,6.12048e-07,1.46988e-07,3.37349e-08
416,5.64904e-07,1.20192e-07,3.36538e-08
417,6.18705e-07,1.15108e-07,3.35731e-08
418,5.50239e-07,1.1244e-07,3.34928e-08
419,6.03819e-07,1.16945e-07,3.34129e-08
420,5.61905e-07,1.14286e-07,3.57143e-08
421,6.27078e-07,1.18765e-07,4.038e-08
422,5.90047e-07,1.16114e-07,3.5545e-08
423,6.40662e-07,1.18203e-07,3.78251e-08
424,5.63679e-07,1.10849e-07,3.30189e-08
425,5.57647e-07,1.57647e-07,3.29412e-08
426,5.8216e-07,1.17371e-07,3.28638e-08
427,5.66745e-07,1.14754e-07,4.68384e-08
428,5.86449e-07,1.14486e-07,3.27103e-08
429,5.64103e-07,1.3986e-07,3.9627e-08
430,5.67442e-07,1.18605e-07,3.48837e-08
431,5.80046e-07,1.16009e-07,4.64037e-08
432,5.64815e-07,1.15741e-07,3.24074e-08
433,5.70439e-07,1.13164e-07,3.23326e-08
434,6.33641e-07,1.12903e-07,3.22581e-08
435,5.70115e-07,1.14943e-07,3.21839e-08
436,6.00917e-07,1.14679e-07,3.44037e-08
437,5.85812e-07,1.12128e-07,3.20366e-08
438,5.9589e-07,1.27854e-07,3.19635e-08
439,5.85421e-07,1.11617e-07,4.7836e-08
440,5.84091e-07,1.15909e-07,3.18182e-08
441,5.66893e-07,1.15646e-07,3.40136e-08
442,5.9276e-07,1.15385e-07,3.16742e-08
443,5.75621e-07,1.12867e-07,3.386e-08
444,5.74324e-07,1.14865e-07,3.37838e-08
445,6.04494e-07,1.16854e-07,4.94382e-08
446,5.71749e-07,1.1435e-07,3.36323e-08
447,5.72707e-07,1.16331e-07,3.3557e-08
448,5.91518e-07,1.11607e-07,3.125e-08
449,5.94655e-07,1.1804e-07,6.90423e-08
450,5.8e-07,1.17778e-07,3.33333e-08
451,5.83149e-07,1.57428e-07,3.7694e-08
452,5.90708e-07,1.15044e-07,3.53982e-08
453,6.13687e-07,1.19205e-07,3.53201e-08
454,5.96916e-07,1.1674e-07,3.52423e-08
455,6.43956e-07,1.45055e-07,3.51648e-08
456,5.63596e-07,1.16228e-07,3.28947e-08
457,6.01751e-07,1.31291e-07,3.06346e-08
458,6.04803e-07,1.33188e-07,3.49345e-08
459,6.18736e-07,1.17647e-07,3.05011e-08
460,6.3913e-07,1.32609e-07,3.26087e-08
461,6.29067e-07,1.3449e-07,3.2538e-08
462,6.32035e-07,1.38528e-07,3.4632e-08
463,6.06911e-07,1.2095e-07,3.45572e-08
464,6.59483e-07,1.2069e-07,3.44828e-08
465,6.4086e-07,1.84946e-07,3.22581e-08
466,6.33047e-07,1.1588e-07,3.21888e-08
467,5.9743e-07,1.43469e-07,3.42612e-08
468,6.28205e-07,1.19658e-07,3.84615e-08
469,6.26866e-07,1.23667e-07,3.62473e-08
470,5.93617e-07,1.19149e-07,3.19149e-08
471,6.81529e-07,1.18896e-07,3.39703e-08
472,6.54661e-07,1.22881e-07,3.38983e-08
473,6.53277e-07,1.2685e-07,3.38266e-08
474,6.85654e-07,1.20253e-07,3.37553e-08
475,6.67368e-07,1.24211e-07,3.36842e-08
476,6.7437e-07,1.19748e-07,3.57143e-08
477,6.16352e-07,1.11111e-07,3.3543e-08
478,6.17155e-07,1.15063e-07,3.55649e-08
479,6.36743e-07,1.21086e-07,4.5929e-08
480,6.875e-07,1.22917e-07,3.54167e-08
481,6.6736e-07,1.26819e-07,3.3264e-08
482,6.6805e-07,1.22407e-07,3.3195e-08
483,6.8323e-07,1.20083e-07,3.31263e-08
484,6.54959e-07,1.36364e-07,3.92562e-08
485,6.3299e-07,1.36082e-07,3.71134e-08
486,6.39918e-07,1.13169e-07,3.49794e-08
487,6.73511e-07,1.2731e-07,3.49076e-08
488,6.63934e-07,1.18852e-07,3.48361e-08
489,6.66667e-07,1.28834e-07,3.47648e-08
490,6.63265e-07,1.2449e-07,3.46939e-08
491,6.98574e-07,1.20163e-07,3.86965e-08
492,6.52439e-07,1.36179e-07,3.25203e-08
493,6.69371e-07,1.23732e-07,3.24544e-08
494,6.78138e-07,1.39676e-07,3.23887e-08
495,6.64646e-07,1.37374e-07,3.23232e-08
496,6.59274e-07,1.18952e-07,3.42742e-08
497,6.76056e-07,1.40845e-07,3.21932e-08
498,6.66667e-07,1.40562e-07,3.61446e-08
499,6.65331e-07,1.44289e-07,3.60721e-08
500,6.92e-07,1.28e-07,3.4e-08
501,7.02595e-07,1.23752e-07,3.59281e-08
502,6.83267e-07,1.1753e-07,3.18725e-08
503,6.64016e-07,1.19284e-07,6.56064e-08
504,7.02381e-07,1.38889e-07,3.37302e-08
505,7.34653e-07,1.24752e-07,3.36634e-08
506,6.50198e-07,1.20553e-07,3.55731e-08
